class,fpr,tpr
~,0.6381845796479942,1.0
~,0.6382024479585455,1.0
~,0.638238184579648,1.0
~,0.6382649870454749,1.0
~,0.6383364602876798,1.0
~,0.638425801840436,1.0
~,0.6384436701509872,1.0
~,0.6384615384615384,1.0
~,0.638497275082641,1.0
~,0.6385151433931922,1.0
~,0.6386044849459483,1.0
~,0.6386223532564996,1.0
~,0.6388725096042169,1.0
~,0.6388903779147681,1.0
~,0.6389082462253194,1.0
~,0.6389618511569731,1.0
~,0.6389886536228,1.0
~,0.6390065219333512,1.0
~,0.6390869293308318,1.0
~,0.6391047976413831,1.0
~,0.639176270883588,1.0
~,0.639667649423747,1.0
~,0.6400696864111498,1.0
~,0.6401500938086304,1.0
~,0.6402305012061109,1.0
~,0.6402483695166622,1.0
~,0.6402662378272135,1.0
~,0.6404002501563477,1.0
~,0.6404717233985526,1.0
~,0.6405968015724113,1.0
~,0.6408916286965067,1.0
~,0.6409452336281605,1.0
~,0.641097114267846,1.0
~,0.6411149825783972,1.0
~,0.6411685875100509,1.0
~,0.6413115339944608,1.0
~,0.6413740730813902,1.0
~,0.6414812829446975,1.0
~,0.6414902170999732,1.0
~,0.641543822031627,1.0
~,0.6415706244974537,1.0
~,0.641588492808005,1.0
~,0.6417225051371392,1.0
~,0.6417403734476905,1.0
~,0.6417493076029661,1.0
~,0.6417671759135174,1.0
~,0.641776110068793,1.0
~,0.6418207808451711,1.0
~,0.6418386491557223,1.0
~,0.6418654516215492,1.0
~,0.6419279907084785,1.0
~,0.6419458590190298,1.0
~,0.641963727329581,1.0
~,0.6424104350933619,1.0
~,0.6424193692486375,1.0
~,0.6424640400250157,1.0
~,0.6424997766461181,1.0
~,0.6425801840435986,1.0
~,0.6426963280621817,1.0
~,0.6427231305280086,1.0
~,0.6427409988385598,1.0
~,0.642758867149111,1.0
~,0.6428928794782454,1.0
~,0.6429107477887965,1.0
~,0.6429464844098991,1.0
~,0.6429643527204503,1.0
~,0.6430715625837577,1.0
~,0.6430894308943089,1.0
~,0.6432323773787189,1.0
~,0.6432681139998213,1.0
~,0.6433842580184044,1.0
~,0.6434021263289555,1.0
~,0.6434825337264362,1.0
~,0.6435182703475386,1.0
~,0.6435897435897436,1.0
~,0.6436076119002948,1.0
~,0.6437326900741535,1.0
~,0.6437505583847047,1.0
~,0.6437773608505316,1.0
~,0.6437952291610828,1.0
~,0.6438309657821853,1.0
~,0.6438667024032878,1.0
~,0.6438935048691147,1.0
~,0.6439113731796658,1.0
~,0.6441347270615563,1.0
~,0.6441525953721076,1.0
~,0.6442419369248638,1.0
~,0.6446439739122666,1.0
~,0.6447601179308496,1.0
~,0.6447779862414009,1.0
~,0.6448137228625034,1.0
~,0.6448315911730546,1.0
~,0.644867327794157,1.0
~,0.6449119985705352,1.0
~,0.6449298668810864,1.0
~,0.6449656035021889,1.0
~,0.6450906816760476,1.0
~,0.64512641829715,1.0
~,0.6451353524524256,1.0
~,0.645171089073528,1.0
~,0.6453051014026624,1.0
~,0.6453229697132136,1.0
~,0.6453497721790404,1.0
~,0.645430179576521,1.0
~,0.6454391137317966,1.0
~,0.6454748503528991,1.0
~,0.6455463235951041,1.0
~,0.6467345662467614,1.0
~,0.6467524345573126,1.0
~,0.646788171178415,1.0
~,0.6468328419547932,1.0
~,0.6468507102653445,1.0
~,0.646931117662825,1.0
~,0.6475118377557402,1.0
~,0.6475743768426695,1.0
~,0.6475833109979452,1.0
~,0.6476190476190476,1.0
~,0.6476369159295988,1.0
~,0.6476547842401501,1.0
~,0.6476726525507013,1.0
~,0.6477351916376307,1.0
~,0.6479406772089699,1.0
~,0.6479764138300723,1.0
~,0.6480032162958992,1.0
~,0.6480568212275529,1.0
~,0.6481014920039311,1.0
~,0.6481640310908604,1.0
~,0.6482265701777897,1.0
~,0.6482355043330653,1.0
~,0.6482712409541678,1.0
~,0.6483695166621996,1.0
~,0.6483873849727508,1.0
~,0.6484141874385777,1.0
~,0.6484588582149557,1.0
~,0.6485660680782632,1.0
~,0.6486107388546413,1.0
~,0.6486732779415706,1.0
~,0.6487179487179487,1.0
~,0.6487358170284999,1.0
~,0.6487536853390512,1.0
~,0.6488072902707049,1.0
~,0.6491467881711784,1.0
~,0.6491735906370053,1.0
~,0.6491914589475565,1.0
~,0.6492361297239346,1.0
~,0.6492539980344858,1.0
~,0.6493969445188957,1.0
~,0.649414812829447,1.0
~,0.6494505494505495,1.0
~,0.6494684177611006,1.0
~,0.649602430090235,1.0
~,0.6496202984007862,1.0
~,0.6496381667113375,1.0
~,0.6499151255248816,1.0
~,0.6501563477173233,1.0
~,0.6501742160278746,1.0
~,0.6502456892700795,1.0
~,0.6502992942017333,1.0
~,0.6503528991333869,1.0
~,0.6504333065308675,1.0
~,0.6504422406861431,1.0
~,0.6504601089966944,1.0
~,0.65046904315197,1.0
~,0.6504869114625212,1.0
~,0.6505673188600017,1.0
~,0.6506030554811043,1.0
~,0.6506209237916555,1.0
~,0.6506477262574824,1.0
~,0.6508264093629947,1.0
~,0.6508800142946485,1.0
~,0.6509246850710265,1.0
~,0.6509425533815778,1.0
~,0.6509872241579558,1.0
~,0.6510050924685071,1.0
~,0.6510229607790583,1.0
~,0.6510408290896096,1.0
~,0.6511927097292951,1.0
~,0.6512284463503976,1.0
~,0.6512731171267757,1.0
~,0.6513267220584293,1.0
~,0.6514339319217368,1.0
~,0.6515054051639417,1.0
~,0.6515322076297686,1.0
~,0.652014652014652,1.0
~,0.6520771911015814,1.0
~,0.6520950594121326,1.0
~,0.6522201375859913,1.0
~,0.6522558742070937,1.0
~,0.6523273474492987,1.0
~,0.6523630840704011,1.0
~,0.6524077548467793,1.0
~,0.6524256231573304,1.0
~,0.6524970963995355,1.0
~,0.6525596354864648,1.0
~,0.652577503797016,1.0
~,0.6525953721075672,1.0
~,0.6526668453497722,1.0
~,0.652693647815599,1.0
~,0.6527204502814259,1.0
~,0.6528633967658358,1.0
~,0.6529259358527651,1.0
~,0.6530420798713482,1.0
~,0.6531939605110337,1.0
~,0.6532028946663093,1.0
~,0.6532296971321362,1.0
~,0.6532743679085142,1.0
~,0.6533994460823729,1.0
~,0.6534262485481998,1.0
~,0.653444116858751,1.0
~,0.6534530510140266,1.0
~,0.6534709193245779,1.0
~,0.6535513267220584,1.0
~,0.6536406682748146,1.0
~,0.6536674707406415,1.0
~,0.6537032073617439,1.0
~,0.6537210756722952,1.0
~,0.6537657464486732,1.0
~,0.6538372196908783,1.0
~,0.6538640221567051,1.0
~,0.6539891003305638,1.0
~,0.6540159027963905,1.0
~,0.6540248369516662,1.0
~,0.6540427052622174,1.0
~,0.6540605735727687,1.0
~,0.65407844188332,1.0
~,0.6540963101938712,1.0
~,0.6541141785044224,1.0
~,0.6541588492808005,1.0
~,0.6541856517466274,1.0
~,0.6542839274546591,1.0
~,0.6543017957652104,1.0
~,0.6543643348521397,1.0
~,0.654382203162691,1.0
~,0.6543911373179666,1.0
~,0.6544268739390691,1.0
~,0.6544536764048959,1.0
~,0.6544715447154471,1.0
~,0.6546502278209595,1.0
~,0.6546591619762352,1.0
~,0.6547127669078888,1.0
~,0.6547842401500938,1.0
~,0.6548110426159207,1.0
~,0.6548378450817475,1.0
~,0.6548557133922988,1.0
~,0.6548825158581256,1.0
~,0.6549003841686768,1.0
~,0.6549361207897794,1.0
~,0.6549539891003305,1.0
~,0.6550165281872599,1.0
~,0.6550343964978111,1.0
~,0.6551952112927723,1.0
~,0.6552130796033235,1.0
~,0.655293487000804,1.0
~,0.6553113553113553,1.0
~,0.6553470919324578,1.0
~,0.6553828285535602,1.0
~,0.6554006968641115,1.0
~,0.6560707585097829,1.0
~,0.6561511659072635,1.0
~,0.6561690342178147,1.0
~,0.6564102564102564,1.0
~,0.6564281247208077,1.0
~,0.6564459930313589,1.0
~,0.6565621370499419,1.0
~,0.6566336102921468,1.0
~,0.6566514786026981,1.0
~,0.6566604127579737,1.0
~,0.6567140176896274,1.0
~,0.6567586884660055,1.0
~,0.6567765567765568,1.0
~,0.6568569641740374,1.0
~,0.6568927007951398,1.0
~,0.6570713839006522,1.0
~,0.6571249888323059,1.0
~,0.6572053962297865,1.0
~,0.6572321986956133,1.0
~,0.6572858036272671,1.0
~,0.6577414455463236,1.0
~,0.6577503797015992,1.0
~,0.6577861163227017,1.0
~,0.657803984633253,1.0
~,0.6578218529438041,1.0
~,0.657848655409631,1.0
~,0.6578665237201823,1.0
~,0.6579022603412847,1.0
~,0.6579916018940409,1.0
~,0.6580094702045921,1.0
~,0.6580184043598678,1.0
~,0.658036272670419,1.0
~,0.658107745912624,1.0
~,0.6581434825337265,1.0
~,0.6582060216206558,1.0
~,0.658223889931207,1.0
~,0.6583221656392388,1.0
~,0.65834003394979,1.0
~,0.6584919145894755,1.0
~,0.6585097829000268,1.0
~,0.6585187170553024,1.0
~,0.6585455195211293,1.0
~,0.6585901902975073,1.0
~,0.6588224783346734,1.0
~,0.6588582149557759,1.0
~,0.6588760832663272,1.0
~,0.6588939515768784,1.0
~,0.6590815688376664,1.0
~,0.6591173054587689,1.0
~,0.6591530420798714,1.0
~,0.6591798445456982,1.0
~,0.6591977128562494,1.0
~,0.6592066470115251,1.0
~,0.6592245153220763,1.0
~,0.6592691860984544,1.0
~,0.6592959885642813,1.0
~,0.6593138568748325,1.0
~,0.6593495934959349,1.0
~,0.6593674618064862,1.0
~,0.6594121325828642,1.0
~,0.6594568033592424,1.0
~,0.6594746716697936,1.0
~,0.6595104082908961,1.0
~,0.6595282766014473,1.0
~,0.6595461449119986,1.0
~,0.6595729473778255,1.0
~,0.6595997498436523,1.0
~,0.6596265523094791,1.0
~,0.6596444206200304,1.0
~,0.6596622889305817,1.0
~,0.6597426963280622,1.0
~,0.6597784329491646,1.0
~,0.6598320378808183,1.0
~,0.6598677745019208,1.0
~,0.6598767086571965,1.0
~,0.6598945769677477,1.0
~,0.6599035111230234,1.0
~,0.6599213794335745,1.0
~,0.6600553917627089,1.0
~,0.6600911283838113,1.0
~,0.6601268650049138,1.0
~,0.6601626016260163,1.0
~,0.6601894040918431,1.0
~,0.6601983382471187,1.0
~,0.6602519431787724,1.0
~,0.6603234164209774,1.0
~,0.6603502188868042,1.0
~,0.6603859555079067,1.0
~,0.660403823818458,1.0
~,0.6604306262842848,1.0
~,0.6604842312159386,1.0
~,0.6605020995264897,1.0
~,0.6605289019923166,1.0
~,0.6605467703028679,1.0
~,0.6606450460108997,1.0
~,0.6606539801661753,1.0
~,0.6606718484767266,1.0
~,0.6607701241847583,1.0
~,0.6607879924953096,1.0
~,0.6608147949611364,1.0
~,0.6610113463772,1.0
~,0.6610292146877512,1.0
~,0.661082819619405,1.0
~,0.6612168319485393,1.0
~,0.6612347002590905,1.0
~,0.6612436344143662,1.0
~,0.6612615027249173,1.0
~,0.6612793710354686,1.0
~,0.6613151076565711,1.0
~,0.6613329759671223,1.0
~,0.6613508442776735,1.0
~,0.6613687125882248,1.0
~,0.6613955150540516,1.0
~,0.6614223175198785,1.0
~,0.6614937907620835,1.0
~,0.6616367372464933,1.0
~,0.6616635397123202,1.0
~,0.661690342178147,1.0
~,0.6617082104886983,1.0
~,0.6617528812650764,1.0
~,0.6617707495756276,1.0
~,0.661833288662557,1.0
~,0.6618511569731081,1.0
~,0.6618600911283838,1.0
~,0.6619404985258643,1.0
~,0.662020905923345,1.0
~,0.6620566425444474,1.0
~,0.662065576699723,1.0
~,0.6622531939605111,1.0
~,0.6622710622710622,1.0
~,0.6622978647368891,1.0
~,0.6624229429107478,1.0
~,0.6624586795318502,1.0
~,0.662512284463504,1.0
~,0.6625301527740552,1.0
~,0.6625748235504333,1.0
~,0.662628428482087,1.0
~,0.6626641651031895,1.0
~,0.6626730992584651,1.0
~,0.6627088358795676,1.0
~,0.6627535066559457,1.0
~,0.6627981774323237,1.0
~,0.6628249798981506,1.0
~,0.6629947288483874,1.0
~,0.6630930045564192,1.0
~,0.663119807022246,1.0
~,0.663191280264451,1.0
~,0.6632091485750022,1.0
~,0.6633699633699633,1.0
~,0.6633878316805146,1.0
~,0.6634414366121684,1.0
~,0.6635129098543733,1.0
~,0.6635307781649246,1.0
~,0.6635397123202001,1.0
~,0.6635575806307513,1.0
~,0.663566514786027,1.0
~,0.6635843830965782,1.0
~,0.6635933172518539,1.0
~,0.6636379880282319,1.0
~,0.6638970785312249,1.0
~,0.6639328151523274,1.0
~,0.663986420083981,1.0
~,0.6640668274814616,1.0
~,0.6640846957920129,1.0
~,0.6641293665683909,1.0
~,0.6641829715000447,1.0
~,0.6642365764316984,1.0
~,0.6642544447422496,1.0
~,0.6643080496739033,1.0
~,0.6643616546055571,1.0
~,0.6643705887608327,1.0
~,0.6644063253819351,1.0
~,0.6644152595372108,1.0
~,0.6644509961583133,1.0
~,0.664549271866345,1.0
~,0.6645671401768962,1.0
~,0.6646028767979988,1.0
~,0.66462074510855,1.0
~,0.6646743500402037,1.0
~,0.6647190208165817,1.0
~,0.664736889127133,1.0
~,0.6647458232824086,1.0
~,0.6647726257482355,1.0
~,0.6648440989904405,1.0
~,0.6648619673009917,1.0
~,0.6648887697668185,1.0
~,0.6649334405431966,1.0
~,0.6649513088537479,1.0
~,0.6651478602698115,1.0
~,0.6652014652014652,1.0
~,0.6652193335120165,1.0
~,0.6652640042883945,1.0
~,0.6653176092200482,1.0
~,0.6653354775305995,1.0
~,0.6655320289466631,1.0
~,0.66555883141249,1.0
~,0.6655677655677655,1.0
~,0.6655945680335924,1.0
~,0.6656124363441437,1.0
~,0.6656303046546949,1.0
~,0.6656928437416242,1.0
~,0.6657285803627268,1.0
~,0.6657732511391048,1.0
~,0.6657911194496561,1.0
~,0.6658000536049317,1.0
~,0.665817921915483,1.0
~,0.6658447243813097,1.0
~,0.6658893951576879,1.0
~,0.6659876708657196,1.0
~,0.666050209952649,1.0
~,0.6660680782632002,1.0
~,0.6661574198159564,1.0
~,0.6661931564370589,1.0
~,0.6662199589028858,1.0
~,0.6666845349772179,1.0
~,0.666729205753596,1.0
~,0.6667470740641472,1.0
~,0.6667828106852497,1.0
~,0.666800678995801,1.0
~,0.6668185473063521,1.0
~,0.666845349772179,1.0
~,0.6668632180827303,1.0
~,0.6668810863932815,1.0
~,0.666988296256589,1.0
~,0.6670061645671401,1.0
~,0.6672116501384794,1.0
~,0.6672295184490307,1.0
~,0.6673724649334405,1.0
~,0.6674171357098186,1.0
~,0.6674439381756455,1.0
~,0.667595818815331,1.0
~,0.6676136871258822,1.0
~,0.6676226212811579,1.0
~,0.6676404895917091,1.0
~,0.6676762262128115,1.0
~,0.668158670597695,1.0
~,0.6681765389082462,1.0
~,0.6681854730635218,1.0
~,0.6682033413740731,1.0
~,0.6683462878584829,1.0
~,0.6683730903243098,1.0
~,0.6684713660323417,1.0
~,0.6685071026534442,1.0
~,0.6685785758956491,1.0
~,0.6686143125167515,1.0
~,0.668766193156437,1.0
~,0.6688376663986421,1.0
~,0.6688644688644688,1.0
~,0.6689002054855714,1.0
~,0.6689180737961226,1.0
~,0.6689806128830519,1.0
~,0.6690163495041543,1.0
~,0.6690520861252569,1.0
~,0.6690610202805325,1.0
~,0.6690788885910837,1.0
~,0.6691592959885643,1.0
~,0.6692397033860449,1.0
~,0.6692754400071473,1.0
~,0.6693469132493522,1.0
~,0.6693647815599035,1.0
~,0.6693826498704547,1.0
~,0.6694094523362816,1.0
~,0.6694362548021084,1.0
~,0.6694541231126597,1.0
~,0.6694630572679353,1.0
~,0.6695077280443134,1.0
~,0.669516662199589,1.0
~,0.6695613329759671,1.0
~,0.6696060037523452,1.0
~,0.6696238720628964,1.0
~,0.6696328062181721,1.0
~,0.6696864111498257,1.0
~,0.669704279460377,1.0
~,0.6697310819262039,1.0
~,0.6698293576342357,1.0
~,0.669847225944787,1.0
~,0.6699097650317163,1.0
~,0.6699276333422675,1.0
~,0.6699365674975432,1.0
~,0.6699633699633699,1.0
~,0.6700705798266774,1.0
~,0.6701152506030554,1.0
~,0.6701420530688823,1.0
~,0.6704100777271509,1.0
~,0.6705976949879389,1.0
~,0.6706155632984901,1.0
~,0.6706781023854195,1.0
~,0.6706959706959706,1.0
~,0.6707317073170732,1.0
~,0.6709014562673099,1.0
~,0.6709282587331368,1.0
~,0.6709729295095149,1.0
~,0.6709907978200661,1.0
~,0.671017600285893,1.0
~,0.6710533369069954,1.0
~,0.6710712052175467,1.0
~,0.6710890735280979,1.0
~,0.6710980076833736,1.0
~,0.671508978826052,1.0
~,0.6715179129813276,1.0
~,0.6715357812918789,1.0
~,0.6715536496024301,1.0
~,0.6715715179129813,1.0
~,0.6715983203788082,1.0
~,0.6716161886893595,1.0
~,0.6716608594657375,1.0
~,0.6716787277762888,1.0
~,0.67169659608684,1.0
~,0.6717144643973912,1.0
~,0.6717323327079424,1.0
~,0.671768069329045,1.0
~,0.6718038059501474,1.0
~,0.6718842133476279,1.0
~,0.6719288841240061,1.0
~,0.6719646207451085,1.0
~,0.6719824890556598,1.0
~,0.672000357366211,1.0
~,0.6720182256767623,1.0
~,0.6720360939873135,1.0
~,0.6720807647636916,1.0
~,0.6721075672295185,1.0
~,0.6721701063164478,1.0
~,0.6727686947199142,1.0
~,0.6727865630304655,1.0
~,0.6728491021173948,1.0
~,0.6728848387384972,1.0
~,0.672938443670151,1.0
~,0.6730009827570803,1.0
~,0.6730188510676316,1.0
~,0.6730635218440096,1.0
~,0.6730813901545609,1.0
~,0.6730992584651121,1.0
~,0.6731171267756634,1.0
~,0.6731707317073171,1.0
~,0.6731975341731439,1.0
~,0.6732600732600733,1.0
~,0.6733494148128294,1.0
~,0.6733762172786563,1.0
~,0.67342982221031,1.0
~,0.6734566246761369,1.0
~,0.6734744929866882,1.0
~,0.6734923612972393,1.0
~,0.6735102296077906,1.0
~,0.6735817028499955,1.0
~,0.6735995711605468,1.0
~,0.6736621102474761,1.0
~,0.673688912713303,1.0
~,0.6738586616635397,1.0
~,0.673876529974091,1.0
~,0.6739033324399178,1.0
~,0.6740105423032252,1.0
~,0.6740284106137765,1.0
~,0.6741981595640132,1.0
~,0.6742338961851156,1.0
~,0.6742606986509425,1.0
~,0.6742785669614938,1.0
~,0.6743143035825963,1.0
~,0.6746180648619673,1.0
~,0.6746448673277942,1.0
~,0.6746806039488966,1.0
~,0.6747163405699991,1.0
~,0.6747342088805504,1.0
~,0.6747610113463772,1.0
~,0.6747788796569284,1.0
~,0.6748056821227553,1.0
~,0.6748414187438577,1.0
~,0.6748503528991334,1.0
~,0.6749664969177165,1.0
~,0.6749754310729921,1.0
~,0.6750558384704726,1.0
~,0.6751541141785045,1.0
~,0.6751987849548825,1.0
~,0.6752166532654338,1.0
~,0.6752523898865362,1.0
~,0.6752881265076387,1.0
~,0.67530599481819,1.0
~,0.6753327972840169,1.0
~,0.6753774680603949,1.0
~,0.6754310729920486,1.0
~,0.6755025462342535,1.0
~,0.6755650853211829,1.0
~,0.6755740194764585,1.0
~,0.6756276244081122,1.0
~,0.6756990976503172,1.0
~,0.675797373358349,1.0
~,0.6758152416689002,1.0
~,0.6758331099794515,1.0
~,0.6758509782900027,1.0
~,0.6758777807558295,1.0
~,0.6760653980166176,1.0
~,0.67610113463772,1.0
~,0.6761458054140981,1.0
~,0.6762351469668543,1.0
~,0.6762530152774056,1.0
~,0.6762708835879567,1.0
~,0.6763870276065398,1.0
~,0.6766193156437059,1.0
~,0.6766461181095328,1.0
~,0.6766907888859108,1.0
~,0.6767175913517377,1.0
~,0.6768694719914232,1.0
~,0.6768873403019744,1.0
~,0.6768962744572501,1.0
~,0.6769141427678013,1.0
~,0.6769409452336281,1.0
~,0.676967747699455,1.0
~,0.6769945501652819,1.0
~,0.6770124184758332,1.0
~,0.6770481550969356,1.0
~,0.677155364960243,1.0
~,0.6771732332707943,1.0
~,0.6771911015813454,1.0
~,0.6772089698918967,1.0
~,0.6772357723577236,1.0
~,0.6773608505315822,1.0
~,0.6773787188421335,1.0
~,0.6773876529974091,1.0
~,0.6774501920843384,1.0
~,0.6774859287054409,1.0
~,0.6777539533637095,1.0
~,0.6777628875189851,1.0
~,0.6777807558295363,1.0
~,0.6777896899848119,1.0
~,0.6778075582953632,1.0
~,0.6778522290717413,1.0
~,0.6778968998481194,1.0
~,0.6779326364692219,1.0
~,0.6779773072455999,1.0
~,0.6780398463325292,1.0
~,0.6780666487983561,1.0
~,0.6780845171089074,1.0
~,0.6784240150093809,1.0
~,0.678441883319932,1.0
~,0.6784686857857589,1.0
~,0.6784865540963102,1.0
~,0.6785401590279639,1.0
~,0.6786831055123738,1.0
~,0.6787367104440275,1.0
~,0.6788349861520593,1.0
~,0.6788528544626106,1.0
~,0.6789779326364692,1.0
~,0.6789958009470205,1.0
~,0.679031537568123,1.0
~,0.6790583400339498,1.0
~,0.6790940766550523,1.0
~,0.6791119449656035,1.0
~,0.6793084963816671,1.0
~,0.6793174305369427,1.0
~,0.679335298847494,1.0
~,0.6793710354685965,1.0
~,0.6793889037791477,1.0
~,0.6794335745555258,1.0
~,0.6794961136424551,1.0
~,0.6795139819530064,1.0
~,0.6796122576610382,1.0
~,0.6796301259715893,1.0
~,0.679639060126865,1.0
~,0.6796569284374162,1.0
~,0.6796926650585187,1.0
~,0.6797552041454481,1.0
~,0.6798088090771017,1.0
~,0.6798802823193068,1.0
~,0.6799428214062361,1.0
~,0.6802287143750558,1.0
~,0.6802465826856071,1.0
~,0.6802823193067096,1.0
~,0.6802912534619852,1.0
~,0.6803359242383633,1.0
~,0.6803984633252926,1.0
~,0.6804341999463951,1.0
~,0.6805235414991513,1.0
~,0.6805414098097025,1.0
~,0.6805771464308049,1.0
~,0.6806307513624587,1.0
~,0.6806575538282855,1.0
~,0.680693290449388,1.0
~,0.6807111587599393,1.0
~,0.6807915661574199,1.0
~,0.680809434467971,1.0
~,0.6808630393996248,1.0
~,0.680880907710176,1.0
~,0.6809166443312785,1.0
~,0.680952380952381,1.0
~,0.6809613151076566,1.0
~,0.6810059858840347,1.0
~,0.6810595908156883,1.0
~,0.6812114714553739,1.0
~,0.6812918788528545,1.0
~,0.6813097471634058,1.0
~,0.6813990887161618,1.0
~,0.6820602162065577,1.0
~,0.6820691503618332,1.0
~,0.6821138211382114,1.0
~,0.6821316894487626,1.0
~,0.6821852943804163,1.0
~,0.6822031626909676,1.0
~,0.68223889931207,1.0
~,0.6822478334673456,1.0
~,0.6822657017778969,1.0
~,0.6822746359331725,1.0
~,0.6822925042437238,1.0
~,0.6823193067095507,1.0
~,0.6823997141070312,1.0
~,0.6824533190386849,1.0
~,0.6824711873492362,1.0
~,0.6824801215045118,1.0
~,0.6824979898150629,1.0
~,0.6825069239703386,1.0
~,0.6825247922808898,1.0
~,0.6825605289019924,1.0
~,0.6827749486286072,1.0
~,0.6829357634235683,1.0
~,0.6829715000446708,1.0
~,0.6829983025104976,1.0
~,0.6830340391316001,1.0
~,0.6830519074421514,1.0
~,0.6830697757527026,1.0
~,0.6830787099079783,1.0
~,0.6831144465290807,1.0
~,0.6831591173054588,1.0
~,0.6831859197712856,1.0
~,0.6831948539265612,1.0
~,0.6832127222371125,1.0
~,0.6833109979451443,1.0
~,0.6833288662556956,1.0
~,0.6833556687215224,1.0
~,0.6833824711873492,1.0
~,0.6834807468953811,1.0
~,0.6834986152059322,1.0
~,0.6835254176717591,1.0
~,0.6838649155722326,1.0
~,0.6838827838827839,1.0
~,0.68411507191995,1.0
~,0.6841240060752256,1.0
~,0.6841776110068793,1.0
~,0.6841865451621549,1.0
~,0.6842222817832574,1.0
~,0.6842937550254623,1.0
~,0.6843384258018405,1.0
~,0.684347359957116,1.0
~,0.6843652282676673,1.0
~,0.6843920307334942,1.0
~,0.6845171089073528,1.0
~,0.6845439113731797,1.0
~,0.6845975163048333,1.0
~,0.6846153846153846,1.0
~,0.6847047261681408,1.0
~,0.684722594478692,1.0
~,0.6847493969445189,1.0
~,0.6847761994103457,1.0
~,0.6848119360314482,1.0
~,0.684981684981685,1.0
~,0.6850442240686143,1.0
~,0.6850620923791656,1.0
~,0.6850888948449924,1.0
~,0.6855088001429465,1.0
~,0.6855356026087733,1.0
~,0.6855624050746002,1.0
~,0.6855713392298758,1.0
~,0.6855892075404271,1.0
~,0.6856517466273564,1.0
~,0.6856696149379076,1.0
~,0.6856785490931833,1.0
~,0.6856964174037344,1.0
~,0.685732154024837,1.0
~,0.6857678906459395,1.0
~,0.6858125614223175,1.0
~,0.68584829804342,1.0
~,0.6858572321986957,1.0
~,0.6858840346645225,1.0
~,0.6859108371303493,1.0
~,0.6859376395961762,1.0
~,0.6859823103725543,1.0
~,0.6860001786831055,1.0
~,0.6860091128383812,1.0
~,0.6860895202358617,1.0
~,0.6861431251675154,1.0
~,0.6861699276333423,1.0
~,0.6862145984097203,1.0
~,0.6862771374966496,1.0
~,0.6863754132046815,1.0
~,0.6863932815152327,1.0
~,0.6864290181363352,1.0
~,0.6864468864468865,1.0
~,0.6864915572232645,1.0
~,0.6865719646207451,1.0
~,0.6865898329312964,1.0
~,0.6866255695523988,1.0
~,0.6866970427946038,1.0
~,0.686714911105155,1.0
~,0.6867417135709819,1.0
~,0.6869114625212186,1.0
~,0.686947199142321,1.0
~,0.6869918699186992,1.0
~,0.6870365406950772,1.0
~,0.6870812114714554,1.0
~,0.6871080139372823,1.0
~,0.6871437505583847,1.0
~,0.6871705530242116,1.0
~,0.6871794871794872,1.0
~,0.6872330921111409,1.0
~,0.6872509604216921,1.0
~,0.687277762887519,1.0
~,0.6874564459930314,1.0
~,0.6874743143035826,1.0
~,0.6875993924774413,1.0
~,0.6876261949432682,1.0
~,0.6877155364960243,1.0
~,0.6877334048065755,1.0
~,0.6877512731171268,1.0
~,0.6877780755829537,1.0
~,0.6878048780487804,1.0
~,0.6878227463593317,1.0
~,0.687840614669883,1.0
~,0.687885285446261,1.0
~,0.6879120879120879,1.0
~,0.6879299562226392,1.0
~,0.6879746269990172,1.0
~,0.6880103636201197,1.0
~,0.688028231930671,1.0
~,0.6880461002412221,1.0
~,0.6883230590547663,1.0
~,0.6885910837130349,1.0
~,0.6886000178683106,1.0
~,0.6886178861788618,1.0
~,0.688707227731618,1.0
~,0.6887340301974448,1.0
~,0.6887518985079961,1.0
~,0.6887697668185473,1.0
~,0.6887965692843742,1.0
~,0.6888144375949254,1.0
~,0.6888680425265791,1.0
~,0.6888948449924059,1.0
~,0.6889305816135084,1.0
~,0.6889395157687841,1.0
~,0.6889573840793353,1.0
~,0.6890645939426427,1.0
~,0.6890824622531939,1.0
~,0.6891271330295721,1.0
~,0.6891718038059501,1.0
~,0.6892254087376039,1.0
~,0.6893236844456356,1.0
~,0.6893504869114625,1.0
~,0.6893683552220138,1.0
~,0.6893772893772894,1.0
~,0.68945769677477,1.0
~,0.6894755650853212,1.0
~,0.6894934333958724,1.0
~,0.6895381041722505,1.0
~,0.6895559724828018,1.0
~,0.689573840793353,1.0
~,0.6895917091039042,1.0
~,0.6896095774144555,1.0
~,0.6896274457250067,1.0
~,0.6896542481908335,1.0
~,0.689877602072724,1.0
~,0.6899222728491021,1.0
~,0.689949075314929,1.0
~,0.6899669436254802,1.0
~,0.6900205485571339,1.0
~,0.690181363352095,1.0
~,0.6902349682837488,1.0
~,0.6902439024390243,1.0
~,0.6902707049048512,1.0
~,0.6902975073706781,1.0
~,0.6904672563209149,1.0
~,0.6905565978736711,1.0
~,0.6905834003394979,1.0
~,0.6906102028053247,1.0
~,0.690628071115876,1.0
~,0.6906370052711516,1.0
~,0.6906906102028053,1.0
~,0.690744215134459,1.0
~,0.6907799517555615,1.0
~,0.6908067542213884,1.0
~,0.6908603591530421,1.0
~,0.690887161618869,1.0
~,0.6909050299294202,1.0
~,0.6909228982399714,1.0
~,0.6909407665505226,1.0
~,0.6910122397927276,1.0
~,0.6910569105691057,1.0
